revenue_id,revenue_month,customer_id,product_id,revenue_type,opening_mrr_inr,movement_mrr_inr,closing_mrr_inr,recognized_revenue_inr,arr_run_rate_inr
R008983,2024-12-01,C0334,P002,Recurring,400000,0,400000,400000,4800000
R008984,2025-01-01,C0334,P002,Recurring,400000,0,400000,400000,4800000
R008985,2025-02-01,C0334,P002,Recurring,400000,0,400000,400000,4800000
R008986,2025-03-01,C0334,P002,Recurring,400000,0,400000,400000,4800000
R008987,2025-04-01,C0334,P002,Recurring,400000,0,400000,400000,4800000
R008988,2025-05-01,C0334,P002,Recurring,400000,0,400000,400000,4800000
R008989,2025-06-01,C0334,P002,Recurring,400000,0,400000,400000,4800000
R008990,2025-07-01,C0334,P002,Recurring,400000,0,400000,400000,4800000
R008991,2025-08-01,C0334,P002,Recurring,400000,0,400000,400000,4800000
R008992,2025-09-01,C0334,P002,Recurring,400000,0,400000,400000,4800000
R008993,2025-10-01,C0334,P002,Recurring,400000,0,400000,400000,4800000
R008994,2025-11-01,C0334,P002,Recurring,400000,0,400000,400000,4800000
R008995,2025-12-01,C0334,P002,Recurring,400000,0,400000,400000,4800000
R008996,2024-10-01,C0335,P002,New,0,250000,250000,250000,3000000
R008997,2024-11-01,C0335,P002,Recurring,250000,0,250000,250000,3000000
R008998,2024-12-01,C0335,P002,Recurring,250000,0,250000,250000,3000000
R008999,2025-01-01,C0335,P002,Recurring,250000,0,250000,250000,3000000
R009000,2025-02-01,C0335,P002,Recurring,250000,0,250000,250000,3000000
R009001,2025-03-01,C0335,P002,Recurring,250000,0,250000,250000,3000000
R009002,2025-04-01,C0335,P002,Recurring,250000,0,250000,250000,3000000
R009003,2025-05-01,C0335,P002,Recurring,250000,0,250000,250000,3000000
R009004,2025-06-01,C0335,P002,Recurring,250000,0,250000,250000,3000000
R009005,2025-07-01,C0335,P002,Recurring,250000,0,250000,250000,3000000
R009006,2025-08-01,C0335,P002,Recurring,250000,0,250000,250000,3000000
R009007,2025-09-01,C0335,P002,Recurring,250000,0,250000,250000,3000000
R009008,2025-10-01,C0335,P002,Recurring,250000,0,250000,250000,3000000
R009009,2025-11-01,C0335,P002,Recurring,250000,0,250000,250000,3000000
R009010,2025-12-01,C0335,P002,Recurring,250000,0,250000,250000,3000000
R009011,2024-10-01,C0336,P001,New,0,165000,165000,165000,1980000
R009012,2024-11-01,C0336,P001,Recurring,165000,0,165000,165000,1980000
R009013,2024-12-01,C0336,P001,Recurring,165000,0,165000,165000,1980000
R009014,2025-01-01,C0336,P001,Recurring,165000,0,165000,165000,1980000
R009015,2025-02-01,C0336,P001,Recurring,165000,0,165000,165000,1980000
R009016,2025-03-01,C0336,P001,Recurring,165000,0,165000,165000,1980000
R009017,2025-04-01,C0336,P001,Recurring,165000,0,165000,165000,1980000
R009018,2025-05-01,C0336,P001,Recurring,165000,0,165000,165000,1980000
R009019,2025-06-01,C0336,P001,Recurring,165000,0,165000,165000,1980000
R009020,2025-07-01,C0336,P001,Recurring,165000,0,165000,165000,1980000
R009021,2025-08-01,C0336,P001,Recurring,165000,0,165000,165000,1980000
R009022,2025-09-01,C0336,P001,Recurring,165000,0,165000,165000,1980000
R009023,2025-10-01,C0336,P001,Recurring,165000,0,165000,165000,1980000
R009024,2025-11-01,C0336,P001,Recurring,165000,0,165000,165000,1980000
R009025,2025-12-01,C0336,P001,Recurring,165000,0,165000,165000,1980000
R009026,2024-10-01,C0337,P001,New,0,170000,170000,170000,2040000
R009027,2024-11-01,C0337,P001,Recurring,170000,0,170000,170000,2040000
R009028,2024-12-01,C0337,P001,Recurring,170000,0,170000,170000,2040000
R009029,2025-01-01,C0337,P001,Recurring,170000,0,170000,170000,2040000
R009030,2025-02-01,C0337,P001,Recurring,170000,0,170000,170000,2040000
R009031,2025-03-01,C0337,P001,Recurring,170000,0,170000,170000,2040000
R009032,2025-04-01,C0337,P001,Recurring,170000,0,170000,170000,2040000
R009033,2025-05-01,C0337,P001,Recurring,170000,0,170000,170000,2040000
R009034,2025-06-01,C0337,P001,Recurring,170000,0,170000,170000,2040000
R009035,2025-07-01,C0337,P001,Recurring,170000,0,170000,170000,2040000
R009036,2025-08-01,C0337,P001,Recurring,170000,0,170000,170000,2040000
R009037,2025-09-01,C0337,P001,Recurring,170000,0,170000,170000,2040000
R009038,2025-10-01,C0337,P001,Recurring,170000,0,170000,170000,2040000
R009039,2025-11-01,C0337,P001,Recurring,170000,0,170000,170000,2040000
R009040,2025-12-01,C0337,P001,Recurring,170000,0,170000,170000,2040000
R009041,2024-10-01,C0338,P001,New,0,145000,145000,145000,1740000
R009042,2024-11-01,C0338,P001,Recurring,145000,0,145000,145000,1740000
R009043,2024-12-01,C0338,P001,Recurring,145000,0,145000,145000,1740000
R009044,2025-01-01,C0338,P001,Recurring,145000,0,145000,145000,1740000
R009045,2025-02-01,C0338,P001,Recurring,145000,0,145000,145000,1740000
R009046,2025-03-01,C0338,P001,Recurring,145000,0,145000,145000,1740000
R009047,2025-04-01,C0338,P001,Recurring,145000,0,145000,145000,1740000
R009048,2025-05-01,C0338,P001,Recurring,145000,0,145000,145000,1740000
R009049,2025-06-01,C0338,P001,Recurring,145000,0,145000,145000,1740000
R009050,2025-07-01,C0338,P001,Recurring,145000,0,145000,145000,1740000
R009051,2025-08-01,C0338,P001,Recurring,145000,0,145000,145000,1740000
R009052,2025-09-01,C0338,P002,Upgrade,145000,105000,250000,250000,3000000
R009053,2025-10-01,C0338,P002,Recurring,250000,0,250000,250000,3000000
R009054,2025-11-01,C0338,P002,Recurring,250000,0,250000,250000,3000000
R009055,2025-12-01,C0338,P002,Recurring,250000,0,250000,250000,3000000
R009056,2024-10-01,C0339,P001,New,0,90000,90000,90000,1080000
R009057,2024-11-01,C0339,P001,Recurring,90000,0,90000,90000,1080000
R009058,2024-12-01,C0339,P001,Recurring,90000,0,90000,90000,1080000
R009059,2025-01-01,C0339,P001,Recurring,90000,0,90000,90000,1080000
R009060,2025-02-01,C0339,P001,Recurring,90000,0,90000,90000,1080000
R009061,2025-03-01,C0339,P001,Recurring,90000,0,90000,90000,1080000
R009062,2025-04-01,C0339,P001,Recurring,90000,0,90000,90000,1080000
R009063,2025-05-01,C0339,P001,Recurring,90000,0,90000,90000,1080000
R009064,2025-06-01,C0339,P001,Recurring,90000,0,90000,90000,1080000
R009065,2025-07-01,C0339,P001,Recurring,90000,0,90000,90000,1080000
R009066,2025-08-01,C0339,P001,Recurring,90000,0,90000,90000,1080000
R009067,2025-09-01,C0339,P001,Recurring,90000,0,90000,90000,1080000
R009068,2025-10-01,C0339,P001,Recurring,90000,0,90000,90000,1080000
R009069,2025-11-01,C0339,P001,Recurring,90000,0,90000,90000,1080000
R009070,2025-12-01,C0339,P001,Recurring,90000,0,90000,90000,1080000
R009071,2024-10-01,C0340,P001,New,0,170000,170000,170000,2040000
R009072,2024-11-01,C0340,P001,Recurring,170000,0,170000,170000,2040000
R009073,2024-12-01,C0340,P001,Recurring,170000,0,170000,170000,2040000
R009074,2025-01-01,C0340,P001,Recurring,170000,0,170000,170000,2040000
R009075,2025-02-01,C0340,P001,Recurring,170000,0,170000,170000,2040000
R009076,2025-03-01,C0340,P001,Recurring,170000,0,170000,170000,2040000
R009077,2025-04-01,C0340,P001,Recurring,170000,0,170000,170000,2040000
R009078,2025-05-01,C0340,P001,Recurring,170000,0,170000,170000,2040000
R009079,2025-06-01,C0340,P001,Recurring,170000,0,170000,170000,2040000
R009080,2025-07-01,C0340,P001,Recurring,170000,0,170000,170000,2040000
R009081,2025-08-01,C0340,P001,Recurring,170000,0,170000,170000,2040000
R009082,2025-09-01,C0340,P001,Recurring,170000,0,170000,170000,2040000
R009083,2025-10-01,C0340,P001,Expansion,170000,20000,190000,190000,2280000
R009084,2025-11-01,C0340,P001,Recurring,190000,0,190000,190000,2280000
R009085,2025-12-01,C0340,P001,Recurring,190000,0,190000,190000,2280000
R009086,2024-10-01,C0341,P002,New,0,370000,370000,370000,4440000
R009087,2024-11-01,C0341,P002,Recurring,370000,0,370000,370000,4440000
R009088,2024-12-01,C0341,P002,Recurring,370000,0,370000,370000,4440000
R009089,2025-01-01,C0341,P002,Recurring,370000,0,370000,370000,4440000
R009090,2025-02-01,C0341,P002,Recurring,370000,0,370000,370000,4440000
R009091,2025-03-01,C0341,P002,Recurring,370000,0,370000,370000,4440000
R009092,2025-04-01,C0341,P002,Recurring,370000,0,370000,370000,4440000
R009093,2025-05-01,C0341,P002,Recurring,370000,0,370000,370000,4440000
R009094,2025-06-01,C0341,P002,Recurring,370000,0,370000,370000,4440000
R009095,2025-07-01,C0341,P002,Recurring,370000,0,370000,370000,4440000
R009096,2025-08-01,C0341,P002,Recurring,370000,0,370000,370000,4440000
R009097,2025-09-01,C0341,P002,Recurring,370000,0,370000,370000,4440000
R009098,2025-10-01,C0341,P002,Recurring,370000,0,370000,370000,4440000
R009099,2025-11-01,C0341,P002,Recurring,370000,0,370000,370000,4440000
R009100,2025-12-01,C0341,P002,Recurring,370000,0,370000,370000,4440000
R009101,2024-10-01,C0342,P001,New,0,160000,160000,160000,1920000
R009102,2024-11-01,C0342,P001,Recurring,160000,0,160000,160000,1920000
R009103,2024-12-01,C0342,P001,Recurring,160000,0,160000,160000,1920000
R009104,2025-01-01,C0342,P001,Recurring,160000,0,160000,160000,1920000
R009105,2025-02-01,C0342,P001,Recurring,160000,0,160000,160000,1920000
R009106,2025-03-01,C0342,P001,Recurring,160000,0,160000,160000,1920000
R009107,2025-04-01,C0342,P001,Recurring,160000,0,160000,160000,1920000
R009108,2025-05-01,C0342,P001,Recurring,160000,0,160000,160000,1920000
R009109,2025-06-01,C0342,P001,Recurring,160000,0,160000,160000,1920000
R009110,2024-10-01,C0343,P001,New,0,115000,115000,115000,1380000
R009111,2024-11-01,C0343,P001,Recurring,115000,0,115000,115000,1380000
R009112,2024-12-01,C0343,P001,Recurring,115000,0,115000,115000,1380000
R009113,2025-01-01,C0343,P001,Recurring,115000,0,115000,115000,1380000
R009114,2025-02-01,C0343,P001,Recurring,115000,0,115000,115000,1380000
R009115,2025-03-01,C0343,P001,Recurring,115000,0,115000,115000,1380000
R009116,2025-04-01,C0343,P001,Recurring,115000,0,115000,115000,1380000
R009117,2025-05-01,C0343,P001,Recurring,115000,0,115000,115000,1380000
R009118,2025-06-01,C0343,P001,Recurring,115000,0,115000,115000,1380000
R009119,2025-07-01,C0343,P001,Recurring,115000,0,115000,115000,1380000
R009120,2025-08-01,C0343,P001,Recurring,115000,0,115000,115000,1380000
R009121,2025-09-01,C0343,P001,Recurring,115000,0,115000,115000,1380000
R009122,2025-10-01,C0343,P001,Recurring,115000,0,115000,115000,1380000
R009123,2025-11-01,C0343,P001,Recurring,115000,0,115000,115000,1380000
R009124,2025-12-01,C0343,P001,Recurring,115000,0,115000,115000,1380000
R009125,2024-11-01,C0344,P001,New,0,165000,165000,165000,1980000
R009126,2024-12-01,C0344,P001,Recurring,165000,0,165000,165000,1980000
R009127,2025-01-01,C0344,P001,Recurring,165000,0,165000,165000,1980000
R009128,2025-02-01,C0344,P001,Recurring,165000,0,165000,165000,1980000
R009129,2025-03-01,C0344,P001,Recurring,165000,0,165000,165000,1980000
R009130,2025-04-01,C0344,P001,Recurring,165000,0,165000,165000,1980000
R009131,2025-05-01,C0344,P001,Recurring,165000,0,165000,165000,1980000
R009132,2025-06-01,C0344,P001,Recurring,165000,0,165000,165000,1980000
R009133,2025-07-01,C0344,P001,Recurring,165000,0,165000,165000,1980000
R009134,2025-08-01,C0344,P001,Recurring,165000,0,165000,165000,1980000
R009135,2025-09-01,C0344,P001,Recurring,165000,0,165000,165000,1980000
R009136,2025-10-01,C0344,P001,Recurring,165000,0,165000,165000,1980000
R009137,2025-11-01,C0344,P002,Upgrade,165000,160000,325000,325000,3900000
R009138,2025-12-01,C0344,P002,Recurring,325000,0,325000,325000,3900000
R009139,2024-11-01,C0345,P002,New,0,260000,260000,260000,3120000
R009140,2024-12-01,C0345,P002,Recurring,260000,0,260000,260000,3120000
R009141,2025-01-01,C0345,P002,Recurring,260000,0,260000,260000,3120000
R009142,2025-02-01,C0345,P002,Recurring,260000,0,260000,260000,3120000
R009143,2025-03-01,C0345,P002,Recurring,260000,0,260000,260000,3120000
R009144,2025-04-01,C0345,P002,Recurring,260000,0,260000,260000,3120000
R009145,2025-05-01,C0345,P002,Recurring,260000,0,260000,260000,3120000
R009146,2025-06-01,C0345,P002,Recurring,260000,0,260000,260000,3120000
R009147,2025-07-01,C0345,P002,Recurring,260000,0,260000,260000,3120000
R009148,2025-08-01,C0345,P002,Recurring,260000,0,260000,260000,3120000
R009149,2025-09-01,C0345,P002,Recurring,260000,0,260000,260000,3120000
R009150,2025-10-01,C0345,P002,Recurring,260000,0,260000,260000,3120000
R009151,2025-11-01,C0345,P002,Recurring,260000,0,260000,260000,3120000
R009152,2025-12-01,C0345,P002,Recurring,260000,0,260000,260000,3120000
R009153,2024-11-01,C0346,P002,New,0,330000,330000,330000,3960000
R009154,2024-12-01,C0346,P002,Recurring,330000,0,330000,330000,3960000
R009155,2025-01-01,C0346,P002,Recurring,330000,0,330000,330000,3960000
R009156,2025-02-01,C0346,P002,Recurring,330000,0,330000,330000,3960000
R009157,2025-03-01,C0346,P002,Recurring,330000,0,330000,330000,3960000
R009158,2025-04-01,C0346,P002,Recurring,330000,0,330000,330000,3960000
R009159,2025-05-01,C0346,P002,Recurring,330000,0,330000,330000,3960000
R009160,2025-06-01,C0346,P002,Recurring,330000,0,330000,330000,3960000
R009161,2025-07-01,C0346,P002,Expansion,330000,60000,390000,390000,4680000
R009162,2025-08-01,C0346,P002,Recurring,390000,0,390000,390000,4680000
R009163,2025-09-01,C0346,P002,Recurring,390000,0,390000,390000,4680000
R009164,2025-10-01,C0346,P002,Recurring,390000,0,390000,390000,4680000
R009165,2025-11-01,C0346,P002,Recurring,390000,0,390000,390000,4680000
R009166,2025-12-01,C0346,P002,Recurring,390000,0,390000,390000,4680000
R009167,2024-11-01,C0347,P001,New,0,105000,105000,105000,1260000
R009168,2024-12-01,C0347,P001,Recurring,105000,0,105000,105000,1260000
R009169,2025-01-01,C0347,P001,Recurring,105000,0,105000,105000,1260000
R009170,2025-02-01,C0347,P001,Recurring,105000,0,105000,105000,1260000
R009171,2025-03-01,C0347,P001,Recurring,105000,0,105000,105000,1260000
R009172,2025-04-01,C0347,P001,Recurring,105000,0,105000,105000,1260000
R009173,2025-05-01,C0347,P001,Recurring,105000,0,105000,105000,1260000
R009174,2025-06-01,C0347,P001,Recurring,105000,0,105000,105000,1260000
R009175,2025-07-01,C0347,P001,Recurring,105000,0,105000,105000,1260000
R009176,2025-08-01,C0347,P001,Recurring,105000,0,105000,105000,1260000
R009177,2025-09-01,C0347,P001,Recurring,105000,0,105000,105000,1260000
R009178,2025-10-01,C0347,P001,Recurring,105000,0,105000,105000,1260000
R009179,2025-11-01,C0347,P001,Recurring,105000,0,105000,105000,1260000
R009180,2025-12-01,C0347,P001,Recurring,105000,0,105000,105000,1260000
R009181,2024-11-01,C0348,P002,New,0,480000,480000,480000,5760000
R009182,2024-12-01,C0348,P002,Recurring,480000,0,480000,480000,5760000
R009183,2025-01-01,C0348,P002,Recurring,480000,0,480000,480000,5760000
R009184,2025-02-01,C0348,P002,Recurring,480000,0,480000,480000,5760000
R009185,2025-03-01,C0348,P002,Recurring,480000,0,480000,480000,5760000
R009186,2025-04-01,C0348,P002,Recurring,480000,0,480000,480000,5760000
R009187,2025-05-01,C0348,P002,Recurring,480000,0,480000,480000,5760000
R009188,2025-06-01,C0348,P002,Expansion,480000,80000,560000,560000,6720000
R009189,2025-07-01,C0348,P002,Recurring,560000,0,560000,560000,6720000
R009190,2025-08-01,C0348,P002,Recurring,560000,0,560000,560000,6720000
R009191,2025-09-01,C0348,P002,Recurring,560000,0,560000,560000,6720000
R009192,2025-10-01,C0348,P002,Recurring,560000,0,560000,560000,6720000
R009193,2025-11-01,C0348,P002,Recurring,560000,0,560000,560000,6720000
R009194,2025-12-01,C0348,P002,Recurring,560000,0,560000,560000,6720000
R009195,2024-11-01,C0349,P002,New,0,320000,320000,320000,3840000
R009196,2024-12-01,C0349,P002,Recurring,320000,0,320000,320000,3840000
R009197,2025-01-01,C0349,P002,Recurring,320000,0,320000,320000,3840000
R009198,2025-02-01,C0349,P002,Recurring,320000,0,320000,320000,3840000
R009199,2025-03-01,C0349,P002,Recurring,320000,0,320000,320000,3840000
R009200,2025-04-01,C0349,P002,Recurring,320000,0,320000,320000,3840000
R009201,2025-05-01,C0349,P002,Recurring,320000,0,320000,320000,3840000
R009202,2025-06-01,C0349,P002,Recurring,320000,0,320000,320000,3840000
R009203,2025-07-01,C0349,P002,Recurring,320000,0,320000,320000,3840000
R009204,2025-08-01,C0349,P002,Recurring,320000,0,320000,320000,3840000
R009205,2025-09-01,C0349,P002,Recurring,320000,0,320000,320000,3840000
R009206,2025-10-01,C0349,P002,Recurring,320000,0,320000,320000,3840000
R009207,2025-11-01,C0349,P002,Recurring,320000,0,320000,320000,3840000
R009208,2025-12-01,C0349,P002,Recurring,320000,0,320000,320000,3840000
R009209,2024-11-01,C0350,P001,New,0,110000,110000,110000,1320000
R009210,2024-12-01,C0350,P001,Recurring,110000,0,110000,110000,1320000
R009211,2025-01-01,C0350,P001,Recurring,110000,0,110000,110000,1320000
R009212,2025-02-01,C0350,P001,Recurring,110000,0,110000,110000,1320000
R009213,2025-03-01,C0350,P001,Recurring,110000,0,110000,110000,1320000
R009214,2025-04-01,C0350,P001,Recurring,110000,0,110000,110000,1320000
R009215,2025-05-01,C0350,P001,Recurring,110000,0,110000,110000,1320000
R009216,2025-06-01,C0350,P001,Recurring,110000,0,110000,110000,1320000
R009217,2025-07-01,C0350,P001,Recurring,110000,0,110000,110000,1320000
R009218,2025-08-01,C0350,P001,Recurring,110000,0,110000,110000,1320000
R009219,2025-09-01,C0350,P001,Recurring,110000,0,110000,110000,1320000
R009220,2025-10-01,C0350,P001,Recurring,110000,0,110000,110000,1320000
R009221,2025-11-01,C0350,P001,Recurring,110000,0,110000,110000,1320000
R009222,2025-12-01,C0350,P002,Upgrade,110000,140000,250000,250000,3000000
R009223,2024-11-01,C0351,P001,New,0,95000,95000,95000,1140000
R009224,2024-12-01,C0351,P001,Recurring,95000,0,95000,95000,1140000
R009225,2025-01-01,C0351,P001,Recurring,95000,0,95000,95000,1140000
R009226,2025-02-01,C0351,P001,Recurring,95000,0,95000,95000,1140000
R009227,2025-03-01,C0351,P001,Recurring,95000,0,95000,95000,1140000
R009228,2025-04-01,C0351,P001,Recurring,95000,0,95000,95000,1140000
R009229,2025-05-01,C0351,P001,Recurring,95000,0,95000,95000,1140000
R009230,2025-06-01,C0351,P001,Recurring,95000,0,95000,95000,1140000
R009231,2025-07-01,C0351,P001,Recurring,95000,0,95000,95000,1140000
R009232,2024-11-01,C0352,P001,New,0,105000,105000,105000,1260000
R009233,2024-12-01,C0352,P001,Recurring,105000,0,105000,105000,1260000
R009234,2025-01-01,C0352,P001,Recurring,105000,0,105000,105000,1260000
R009235,2025-02-01,C0352,P001,Recurring,105000,0,105000,105000,1260000
R009236,2025-03-01,C0352,P001,Recurring,105000,0,105000,105000,1260000
R009237,2025-04-01,C0352,P001,Recurring,105000,0,105000,105000,1260000
R009238,2025-05-01,C0352,P001,Recurring,105000,0,105000,105000,1260000
R009239,2025-06-01,C0352,P001,Recurring,105000,0,105000,105000,1260000
R009240,2025-07-01,C0352,P001,Recurring,105000,0,105000,105000,1260000
R009241,2025-08-01,C0352,P001,Recurring,105000,0,105000,105000,1260000
R009242,2025-09-01,C0352,P001,Recurring,105000,0,105000,105000,1260000
R009243,2025-10-01,C0352,P001,Recurring,105000,0,105000,105000,1260000
R009244,2025-11-01,C0352,P001,Recurring,105000,0,105000,105000,1260000
R009245,2025-12-01,C0352,P001,Recurring,105000,0,105000,105000,1260000
